country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt
Philippines,Asia,Lower-middle,2018,109465284,9.29254E+11,99.74,99.74,1.25,1.15,23.31,9.38,0,76.43,1.253,1.153,23.371,76.629,23.371,572.39,1.08
Philippines,Asia,Lower-middle,2019,110804685,9.86115E+11,106.03,106.03,1.25,1.04,22.04,8.03,0,83.99,1.179,0.981,20.787,79.213,20.787,592.66,1.03
Philippines,Asia,Lower-middle,2020,112081270,8.92256E+11,101.75,101.75,1.37,1.03,21.6,7.19,0,80.15,1.346,1.012,21.229,78.771,21.229,598.82,1.08
Philippines,Asia,Lower-middle,2021,113100947,9.43142E+11,105.76,105.76,1.47,1.28,23.41,9.19,0,82.35,1.39,1.21,22.135,77.865,22.135,599.57,1.24
Philippines,Asia,Lower-middle,2022,113964343,1.01481E+12,111.55,111.55,1.82,1.06,24.72,10.09,0,86.83,1.632,0.95,22.16,77.84,22.16,602.51,1.3
Philippines,Asia,Lower-middle,2023,114891199,,116.73,116.73,1.82,1.35,25.01,10.09,0,91.72,1.559,1.157,21.426,78.574,21.426,616.12,1.43
Philippines,Asia,Lower-middle,2024,115843663,,124.17,124.17,2.08,1.5,25.42,10.09,0,98.75,1.675,1.208,20.472,79.528,20.472,621.73,1.61
Philippines,Asia,Lower-middle,2025,116786960,,123.12,123.12,3,1.46,28.7,12.7,0,94.42,2.437,1.186,23.311,76.689,23.311,588.29,2.01
Poland,Europe,High,2000,38258077,4.88208E+11,143.18,136.81,0,0,2.33,2.11,0,140.85,0,0,1.627,98.373,1.627,954.6,0
Poland,Europe,High,2001,38247359,4.99087E+11,143.72,136.99,0,0.01,2.78,2.33,0,140.94,0,0.007,1.934,98.066,1.934,949.56,0
Poland,Europe,High,2002,38229407,5.1409E+11,142.49,135.42,0,0.06,2.77,2.28,0,139.72,0,0.042,1.944,98.056,1.944,945.61,0.03
Poland,Europe,High,2003,38203527,5.3733E+11,150.01,139.85,0,0.12,2.25,1.67,0,147.76,0,0.08,1.5,98.5,1.5,949.8,0.05
Poland,Europe,High,2004,38167568,5.7043E+11,152.54,143.25,0,0.14,3.2,2.08,0,149.34,0,0.092,2.098,97.902,2.098,941.26,0.06
Poland,Europe,High,2005,38124377,5.95959E+11,155.29,144.1,0,0.14,3.85,2.2,0,151.44,0,0.09,2.479,97.521,2.479,932.26,0.06
Poland,Europe,High,2006,38071169,6.38714E+11,160.7,149.71,0,0.26,4.29,2.04,0,156.41,0,0.162,2.67,97.33,2.67,931.92,0.12
Poland,Europe,High,2007,38020420,6.9025E+11,158.52,153.17,0,0.52,5.43,2.35,0,153.09,0,0.328,3.425,96.575,3.425,925.44,0.23
Poland,Europe,High,2008,37995902,7.26319E+11,154.5,153.83,0,0.84,6.61,2.15,0,147.89,0,0.544,4.278,95.722,4.278,918.51,0.38
Poland,Europe,High,2009,38002153,7.6058E+11,150.86,148.67,0,1.08,8.69,2.38,0,142.17,0,0.716,5.76,94.24,5.76,904.81,0.49
Poland,Europe,High,2010,38095356,7.9562E+11,156.77,155.42,0,1.66,10.88,2.92,0,145.89,0,1.059,6.94,93.06,6.94,893.03,0.75
Poland,Europe,High,2011,38208644,8.43237E+11,162.87,157.63,0,3.2,13.13,2.33,0,149.74,0,1.965,8.062,91.938,8.062,881.69,1.44
Poland,Europe,High,2012,38247867,8.56267E+11,161.48,158.64,0,4.75,16.88,2.04,0,144.6,0,2.942,10.453,89.547,10.453,860.79,2.14
Poland,Europe,High,2013,38259267,8.63601E+11,163.78,159.26,0,6,17.06,2.44,0,146.72,0,3.663,10.416,89.584,10.416,863.23,2.7
Poland,Europe,High,2014,38265113,8.96737E+11,158.35,160.52,0.01,7.68,19.85,2.18,0,138.5,0.006,4.85,12.536,87.464,12.536,844.08,3.46
Poland,Europe,High,2015,38266314,9.36044E+11,164.3,163.97,0.06,10.86,22.69,1.83,0,141.61,0.037,6.61,13.81,86.19,13.81,826.11,4.91
Poland,Europe,High,2016,38263260,9.6369E+11,166,168,0.12,12.59,22.81,2.14,0,143.19,0.072,7.584,13.741,86.259,13.741,818.55,5.72
Poland,Europe,High,2017,38254964,1.01322E+12,169.91,172.2,0.17,14.91,24.13,2.56,0,145.78,0.1,8.775,14.202,85.798,14.202,805.54,6.79
Poland,Europe,High,2018,38241070,1.07346E+12,169.43,175.12,0.3,12.8,21.62,1.97,0,147.81,0.177,7.555,12.76,87.24,12.76,809.01,5.9
Poland,Europe,High,2019,38225884,1.12123E+12,163.22,173.84,0.71,15.11,25.46,1.96,0,137.76,0.435,9.257,15.599,84.401,15.599,771.66,7.12
Poland,Europe,High,2020,38171005,1.09858E+12,157.15,170.42,1.96,15.8,28.23,2.12,0,128.92,1.247,10.054,17.964,82.036,17.964,738.28,7.99
Poland,Europe,High,2021,38040303,1.17381E+12,178.79,179.68,3.93,16.23,30.56,2.34,0,148.23,2.198,9.078,17.093,82.907,17.093,756.36,9.07
Poland,Europe,High,2022,38385734,1.23102E+12,178.6,176.92,8.31,19.78,37.69,1.97,0,140.91,4.653,11.075,21.103,78.897,21.103,732.48,12.64
Poland,Europe,High,2023,38762847,,165.52,169.26,11.11,24.18,45.86,2.41,0,119.66,6.712,14.609,27.707,72.293,27.707,650.68,15.88
Poland,Europe,High,2024,38539209,,172.12,174.09,17.66,25.89,53.61,2.11,0,118.51,10.26,15.042,31.147,68.853,31.147,608.18,19.6
Poland,Europe,High,2025,38140913,,173.26,174.31,19.55,24.62,54.59,1.7,0,118.67,11.284,14.21,31.508,68.492,31.508,588.6,19.88
Romania,Europe,High,2000,22046264,1.57839E+11,51.56,50.86,0,,14.78,14.78,5.46,31.32,0,,28.666,60.745,39.255,513.77,0
Romania,Europe,High,2001,21919916,1.73763E+11,53.55,52.24,0,,14.92,14.92,5.45,33.18,0,,27.862,61.961,38.039,524.56,0
Romania,Europe,High,2002,21770020,1.90219E+11,54.42,51.57,0,,16.05,16.05,5.51,32.86,0,,29.493,60.382,39.618,515.07,0
Romania,Europe,High,2003,21593448,2.04513E+11,54.84,52.76,0,,13.26,13.26,4.91,36.67,0,,24.179,66.867,33.133,573.85,0
Romania,Europe,High,2004,21403215,2.28571E+11,56.47,55.29,0,,16.51,16.51,5.55,34.41,0,,29.237,60.935,39.065,518.15,0
Romania,Europe,High,2005,21213395,2.44045E+11,59.33,56.43,0,0,20.22,20.21,5.55,33.56,0,0,34.081,56.565,43.435,489.97,0
Romania,Europe,High,2006,21035732,2.7497E+11,62.56,58.29,0,0,18.36,18.36,5.63,38.57,0,0,29.348,61.653,38.347,530.37,0
Romania,Europe,High,2007,20870714,3.04651E+11,61.56,59.47,0,0,16.01,15.97,7.71,37.84,0,0,26.007,61.468,38.532,529.73,0
Romania,Europe,High,2008,20718745,3.39689E+11,64.86,60.61,0,0,17.22,17.2,11.23,36.41,0,0,26.549,56.136,43.864,497.53,0
Romania,Europe,High,2009,20576922,3.26954E+11,57.59,55.29,0,0.01,15.55,15.53,11.75,30.29,0,0.017,27.001,52.596,47.404,469.7,0
Romania,Europe,High,2010,20432575,3.3549E+11,60.42,58.15,0,0.31,20.3,19.88,11.62,28.5,0,0.513,33.598,47.17,52.83,424.53,0.14
Romania,Europe,High,2011,20282009,3.50087E+11,61.8,59.89,0,1.39,16.32,14.73,11.75,33.73,0,2.249,26.408,54.579,45.421,490.62,0.63
Romania,Europe,High,2012,20158451,3.56826E+11,58.54,58.79,0.01,2.64,14.93,12.07,11.47,32.14,0.017,4.51,25.504,54.903,45.097,486.85,1.19
Romania,Europe,High,2013,20062913,3.57789E+11,58.19,56.17,0.42,4.52,20.15,14.96,11.62,26.42,0.722,7.768,34.628,45.403,54.597,389.76,2.22
Romania,Europe,High,2014,19968179,3.72533E+11,64.92,57.79,1.62,6.2,27.12,18.8,11.68,26.12,2.495,9.55,41.774,40.234,59.766,357.06,3.52
Romania,Europe,High,2015,19871018,3.84306E+11,65.66,58.93,1.98,7.06,26.19,16.63,11.64,27.83,3.016,10.752,39.887,42.385,57.615,369.02,4.07
Romania,Europe,High,2016,19777049,3.95288E+11,64.22,59.2,1.82,6.59,26.97,18.03,11.29,25.96,2.834,10.262,41.996,40.424,59.576,345.38,3.78
Romania,Europe,High,2017,19689405,4.56012E+11,63.54,60.65,1.86,7.41,24.29,14.49,11.51,27.74,2.927,11.662,38.228,43.658,56.342,369.22,4.17
Romania,Europe,High,2018,19597874,4.73123E+11,64.07,61.53,1.77,6.32,26.19,17.66,11.38,26.5,2.763,9.864,40.877,41.361,58.639,348.06,3.64
Romania,Europe,High,2019,19501542,4.56565E+11,58.76,60.28,1.78,6.77,24.63,15.58,11.28,22.85,3.029,11.521,41.916,38.887,61.113,328.97,3.85
Romania,Europe,High,2020,19392467,4.83499E+11,55.21,58,1.73,6.95,24.61,15.38,11.47,19.13,3.133,12.588,44.575,34.65,65.35,277.85,3.91
Romania,Europe,High,2021,19248159,5.0512E+11,58.56,60.76,1.7,6.58,26.34,17.41,11.28,20.94,2.903,11.236,44.98,35.758,64.242,289.96,3.73
Romania,Europe,High,2022,19166776,5.04742E+11,54.74,55.96,1.99,7,23.62,13.98,11.09,20.03,3.635,12.788,43.149,36.591,63.409,297.77,4.05
Romania,Europe,High,2023,19118482,,56.95,53.93,2.23,7.55,28.36,18.14,11.19,17.4,3.916,13.257,49.798,30.553,69.447,243.2,4.4
Romania,Europe,High,2024,19015096,,52.72,55.68,3.42,6.43,24.52,14.19,10.91,17.29,6.487,12.197,46.51,32.796,67.204,251.33,4.43
Romania,Europe,High,2025,18908655,,49.81,54.39,4.88,5.97,23.43,12.09,10.2,16.18,9.797,11.986,47.039,32.483,67.517,250.75,4.88
Russia,Europe/Asia,Upper-middle,2000,146717784,1.54706E+12,877.76,863.7,0,0,164.16,164.08,130.71,582.89,0,0,18.702,66.407,33.593,469.94,0
Russia,Europe/Asia,Upper-middle,2001,146117290,1.66289E+12,891.27,875.41,0,0,174.01,173.9,136.93,580.33,0,0,19.524,65.113,34.887,458.3,0
Russia,Europe/Asia,Upper-middle,2002,145939502,1.78142E+12,891.28,878.34,0,0.01,162.35,162.17,141.63,587.3,0,0.001,18.215,65.894,34.106,463.04,0
Russia,Europe/Asia,Upper-middle,2003,145794230,1.95588E+12,916.29,902.91,0,0.01,156.05,155.67,150.34,609.9,0,0.001,17.031,66.562,33.438,465.28,0
Russia,Europe/Asia,Upper-middle,2004,145180091,2.14391E+12,931.91,924.29,0,0.01,176.14,175.68,144.71,611.06,0,0.001,18.901,65.571,34.429,453.72,0
Russia,Europe/Asia,Upper-middle,2005,144597886,2.33125E+12,954.11,941.73,0,0.01,173.07,172.61,149.45,631.59,0,0.001,18.139,66.197,33.803,457.4,0
Russia,Europe/Asia,Upper-middle,2006,144102948,2.57615E+12,992.12,976.31,0,0.01,173.81,173.29,156.44,661.87,0,0.001,17.519,66.713,33.287,462.51,0
Russia,Europe/Asia,Upper-middle,2007,143859767,2.85876E+12,1018.7,1005.9,0,0.01,177.53,177.04,160.06,681.11,0,0.001,17.427,66.861,33.139,458.19,0
Russia,Europe/Asia,Upper-middle,2008,143811837,3.07809E+12,1040,1022.37,0,0.01,165.28,164.78,163.08,711.64,0,0.001,15.892,68.427,31.573,475.11,0
Russia,Europe/Asia,Upper-middle,2009,143869128,2.90369E+12,993.1,978.24,0,0,174.7,174.2,163.58,654.82,0,0,17.591,65.937,34.063,452.1,0
Russia,Europe/Asia,Upper-middle,2010,143934468,3.10525E+12,1038.02,1020.57,0,0,167.02,166.48,170.41,700.59,0,0,16.09,67.493,32.507,458.02,0
Russia,Europe/Asia,Upper-middle,2011,144043751,3.30677E+12,1054.86,1032.31,0,0.01,163.62,163.05,172.94,718.3,0,0.001,15.511,68.094,31.906,461.31,0
Russia,Europe/Asia,Upper-middle,2012,144291025,3.43983E+12,1069.27,1052.79,0,0.01,163.96,163.45,177.53,727.78,0,0.001,15.334,68.063,31.937,461.86,0
Russia,Europe/Asia,Upper-middle,2013,144604105,3.50022E+12,1059.08,1045.4,0.01,0,181.64,181.15,172.51,704.93,0.001,0,17.151,66.561,33.439,450.16,0
Russia,Europe/Asia,Upper-middle,2014,144925639,3.52599E+12,1064.2,1056.15,0.16,0.1,174.21,173.4,180.76,709.23,0.015,0.009,16.37,66.644,33.356,449.29,0.12
Russia,Europe/Asia,Upper-middle,2015,145307612,3.45643E+12,1067.55,1055.89,0.34,0.15,168.96,167.99,195.47,703.12,0.032,0.014,15.827,65.863,34.137,444.35,0.22
Russia,Europe/Asia,Upper-middle,2016,145778668,3.46312E+12,1090.97,1076.47,0.47,0.15,185.68,184.61,196.61,708.68,0.043,0.014,17.02,64.959,35.041,442.74,0.28
Russia,Europe/Asia,Upper-middle,2017,146186798,3.52635E+12,1091.17,1080.57,0.54,0.14,186.36,185.16,203.14,701.67,0.049,0.013,17.079,64.304,35.696,439.63,0.31
Russia,Europe/Asia,Upper-middle,2018,146430146,3.62535E+12,1109.19,1096.59,0.62,0.24,192,190.64,204.58,712.61,0.056,0.022,17.31,64.246,35.754,439.33,0.39
Russia,Europe/Asia,Upper-middle,2019,146533063,3.70504E+12,1118.16,1099.73,0.99,0.31,196.22,194.38,208.99,712.95,0.089,0.028,17.548,63.761,36.239,440.04,0.58
Russia,Europe/Asia,Upper-middle,2020,146371295,3.60672E+12,1085.42,1074.68,1.86,1.14,216.25,212.44,215.91,653.26,0.171,0.105,19.923,60.185,39.815,417.65,1.35
Russia,Europe/Asia,Upper-middle,2021,145836172,3.80957E+12,1157.07,1135.73,2.31,2.58,220.24,214.53,222.39,714.44,0.2,0.223,19.034,61.746,38.254,426.81,2.2
Russia,Europe/Asia,Upper-middle,2022,145579889,3.73144E+12,1166.94,1150.54,2.4,4.2,205.11,197.67,223.7,738.13,0.206,0.36,17.577,63.253,36.747,436.33,2.97
Russia,Europe/Asia,Upper-middle,2023,145440502,,1178.25,1161.72,2.63,4.75,209.1,200.87,217.38,751.77,0.223,0.403,17.747,63.804,36.196,442.74,3.32
Russia,Europe/Asia,Upper-middle,2024,144820421,,1209.31,1192.91,2.92,4.57,218.86,210.54,215.71,774.74,0.241,0.378,18.098,64.065,35.935,445.98,3.37
Russia,Europe/Asia,Upper-middle,2025,143997393,,1192.79,1176.11,2.84,3.64,206.98,199.73,218.65,767.16,0.238,0.305,17.353,64.316,35.684,449.73,2.92
Saudi Arabia,Middle East,High,2000,16177733,4.88272E+11,138.69,138.69,0,0,0,,0,138.69,0,0,0,100,0,692.34,0
Saudi Arabia,Middle East,High,2001,17041405,5.06978E+11,146.09,146.09,0,0,0,,0,146.09,0,0,0,100,0,697.17,0
Saudi Arabia,Middle East,High,2002,17910909,5.18347E+11,154.91,154.91,0,0,0,,0,154.91,0,0,0,100,0,699.7,0
Saudi Arabia,Middle East,High,2003,18786771,6.07245E+11,166.58,166.58,0,0,0,,0,166.58,0,0,0,100,0,698.88,0
Saudi Arabia,Middle East,High,2004,19669486,6.90847E+11,173.41,173.41,0,0,0,,0,173.41,0,0,0,100,0,700.48,0
Saudi Arabia,Middle East,High,2005,20559886,7.68984E+11,191.05,191.05,0,0,0,,0,191.05,0,0,0,100,0,700.13,0
Saudi Arabia,Middle East,High,2006,21459141,8.33723E+11,196.31,196.31,0,0,0,,0,196.31,0,0,0,100,0,697.77,0
Saudi Arabia,Middle East,High,2007,22368313,8.96025E+11,204.43,204.43,0,0,0,,0,204.43,0,0,0,100,0,695.5,0
Saudi Arabia,Middle East,High,2008,23287884,1.00524E+12,204.2,204.2,0,0,0,,0,204.2,0,0,0,100,0,694.81,0
Saudi Arabia,Middle East,High,2009,24217656,1.04047E+12,217.31,217.31,0,0,0,,0,217.31,0,0,0,100,0,690.3,0
Saudi Arabia,Middle East,High,2010,25157134,1.15684E+12,248.77,248.77,0,0,0,,0,248.77,0,0,0,100,0,691.4,0
Saudi Arabia,Middle East,High,2011,26105636,1.34795E+12,259.15,259.08,0.01,0,0.01,,0,259.14,0.004,0,0.004,99.996,0.004,691.26,0
Saudi Arabia,Middle East,High,2012,27062447,1.42111E+12,281.63,281.58,0.03,0,0.03,,0,281.6,0.011,0,0.011,99.989,0.011,692.75,0.01
Saudi Arabia,Middle East,High,2013,28026825,1.46162E+12,294.72,294.67,0.04,0,0.04,,0,294.68,0.014,0,0.014,99.986,0.014,693.07,0.02
Saudi Arabia,Middle East,High,2014,28998127,1.52048E+12,328.2,328.15,0.05,0,0.05,,0,328.15,0.015,0,0.015,99.985,0.015,692.57,0.02
Saudi Arabia,Middle East,High,2015,29974944,1.5918E+12,350.64,350.59,0.05,0,0.05,,0,350.59,0.014,0,0.014,99.986,0.014,693.08,0.02
Saudi Arabia,Middle East,High,2016,30717804,1.62941E+12,357.66,356.94,0.05,0,0.05,,0,357.61,0.014,0,0.014,99.986,0.014,697.23,0.02
Saudi Arabia,Middle East,High,2017,30782400,1.62828E+12,394.99,394.96,0.07,0,0.07,,0,394.92,0.018,0,0.018,99.982,0.018,699.97,0.03
Saudi Arabia,Middle East,High,2018,30365119,1.67325E+12,374.77,374.74,0.16,0,0.16,,0,374.61,0.043,0,0.043,99.957,0.043,702.88,0.07
Saudi Arabia,Middle East,High,2019,30472809,1.68718E+12,378.55,378.85,0.21,0.01,0.22,,0,378.33,0.055,0.003,0.058,99.942,0.058,701.7,0.1
Saudi Arabia,Middle East,High,2020,30991206,1.61393E+12,380.9,380.53,0.91,0.01,0.92,,0,379.98,0.239,0.003,0.242,99.758,0.242,701.86,0.41
Saudi Arabia,Middle East,High,2021,31328374,1.67723E+12,392.95,392.91,0.99,0.01,1,,0,391.95,0.252,0.003,0.254,99.746,0.254,702.43,0.45
Saudi Arabia,Middle East,High,2022,32175351,1.82389E+12,409.84,409.8,1.22,0.79,2.01,,0,407.83,0.298,0.193,0.49,99.51,0.49,700.05,0.9
Saudi Arabia,Middle East,High,2023,33264289,,429.25,429.21,3.13,1.59,4.72,,0,424.53,0.729,0.37,1.1,98.9,1.1,697.31,2.12
Saudi Arabia,Middle East,High,2024,33962751,,454.64,454.59,8.23,1.59,9.82,,0,444.82,1.81,0.35,2.16,97.84,2.16,691.95,4.42
Singapore,Asia,High,2000,4035251,1.52154E+11,31.67,31.67,0,,0.49,,0,31.18,0,,1.547,98.453,1.547,657.09,0
Singapore,Asia,High,2001,4116169,1.52551E+11,33.06,33.06,0,,0.69,,0,32.37,0,,2.087,97.913,2.087,598.31,0
Singapore,Asia,High,2002,4146898,1.57983E+11,34.66,34.66,0,,0.77,,0,33.89,0,,2.222,97.778,2.222,586.27,0
Singapore,Asia,High,2003,4138241,1.60288E+11,35.32,35.32,0,,0.99,,0,34.33,0,,2.803,97.197,2.803,570.5,0
Singapore,Asia,High,2004,4172767,1.75483E+11,36.82,36.82,0,,0.96,,0,35.86,0,,2.607,97.393,2.607,555.68,0
Singapore,Asia,High,2005,4268363,1.90692E+11,38.22,38.22,0,,0.96,,0,37.26,0,,2.512,97.488,2.512,545.53,0
Singapore,Asia,High,2006,4407064,2.11579E+11,39.49,39.49,0,,0.95,,0,38.54,0,,2.406,97.594,2.406,539.38,0
Singapore,Asia,High,2007,4596516,2.3792E+11,41.13,41.13,0,,0.99,,0,40.14,0,,2.407,97.593,2.407,537.81,0
Singapore,Asia,High,2008,4806742,2.52508E+11,41.67,41.67,0,,1.04,,0,40.63,0,,2.496,97.504,2.496,534.2,0
Singapore,Asia,High,2009,4968574,2.56114E+11,41.8,41.8,0,,1.05,,0,40.75,0,,2.512,97.488,2.512,533.49,0
Singapore,Asia,High,2010,5077020,2.97587E+11,45.36,45.36,0,,1.18,,0,44.18,0,,2.601,97.399,2.601,539.68,0
Singapore,Asia,High,2011,5182242,3.19718E+11,46,46,0,,1.2,,0,44.8,0,,2.609,97.391,2.609,538.04,0
Singapore,Asia,High,2012,5293345,3.33899E+11,46.94,46.94,0,,1.27,,0,45.67,0,,2.706,97.294,2.706,525.57,0
Singapore,Asia,High,2013,5385589,3.49985E+11,47.97,47.97,0,,1.69,,0,46.28,0,,3.523,96.477,3.523,507.61,0
Singapore,Asia,High,2014,5457899,3.63759E+11,49.3,49.3,0,,1.38,,0,47.92,0,,2.799,97.201,2.799,506.9,0
Singapore,Asia,High,2015,5525343,3.74587E+11,50.28,50.28,0,,1.46,,0,48.82,0,,2.904,97.096,2.904,506.96,0
Singapore,Asia,High,2016,5577936,3.88079E+11,51.59,51.59,0.09,,1.5,,0,50.09,0.174,,2.908,97.092,2.908,506.49,0.04
Singapore,Asia,High,2017,5604087,4.05716E+11,52.28,52.28,0.12,,1.51,,0,50.77,0.23,,2.888,97.112,2.888,507.27,0.05
Singapore,Asia,High,2018,5634366,4.20222E+11,52.97,52.97,0.14,,1.49,,0,51.48,0.264,,2.813,97.187,2.813,507.08,0.06
Singapore,Asia,High,2019,5669562,4.25816E+11,54.14,54.14,0.19,,1.51,,0,52.63,0.351,,2.789,97.211,2.789,506.1,0.09
Singapore,Asia,High,2020,5620151,4.09205E+11,53.07,53.07,0.3,,1.49,,0,51.58,0.565,,2.808,97.192,2.808,504.62,0.14
Singapore,Asia,High,2021,5546291,4.45552E+11,55.79,55.79,0.4,,1.62,,0,54.17,0.717,,2.904,97.096,2.904,506.18,0.18
Singapore,Asia,High,2022,5649888,4.61801E+11,56.92,57.1,0.67,,2.33,,0,54.59,1.177,,4.093,95.907,4.093,504.22,0.3
Singapore,Asia,High,2023,5789092,,57.32,57.4,0.94,,2.6,,0,54.72,1.64,,4.536,95.464,4.536,500.87,0.42
Singapore,Asia,High,2024,5832387,,59.61,59.63,1.28,,2.94,,0,56.67,2.147,,4.932,95.068,4.932,498.74,0.58
Singapore,Asia,High,2025,5870749,,60.15,60.44,1.64,,3.3,,,56.85,2.727,,5.486,94.514,5.486,497.09,0.74
South Korea,Asia,High,2000,46766660,1.08626E+12,290.45,290.45,0.01,0.02,4.12,4.01,108.96,177.37,0.003,0.007,1.418,61.067,38.933,461.59,0.01
South Korea,Asia,High,2001,47043467,1.12762E+12,309.88,309.88,0.01,0.01,2.44,2.33,112.13,195.31,0.003,0.003,0.787,63.028,36.972,475.31,0.01
South Korea,Asia,High,2002,47299118,1.20307E+12,332.01,332.01,0.01,0.01,3.43,3.23,119.1,209.48,0.003,0.003,1.033,63.094,36.906,472.79,0.01
South Korea,Asia,High,2003,47514158,1.22983E+12,347.77,347.77,0.01,0.02,5.11,4.89,129.67,212.99,0.003,0.006,1.469,61.245,38.756,457.89,0.01
South Korea,Asia,High,2004,47697076,1.28124E+12,368.02,368.02,0.01,0.05,4.66,4.31,130.71,232.65,0.003,0.014,1.266,63.217,36.783,462.61,0.03
South Korea,Asia,High,2005,47851646,1.32235E+12,389.47,389.47,0.01,0.13,4.07,3.67,146.78,238.62,0.003,0.033,1.045,61.268,38.732,449.59,0.06
South Korea,Asia,High,2006,48006518,1.38128E+12,402.99,402.99,0.03,0.24,3.98,3.47,148.75,250.26,0.007,0.06,0.988,62.101,37.899,451.18,0.12
South Korea,Asia,High,2007,48178122,1.44672E+12,425.41,425.41,0.07,0.38,4.46,3.63,142.94,278.01,0.016,0.089,1.048,65.351,34.649,473.64,0.2
South Korea,Asia,High,2008,48356485,1.47743E+12,442.61,442.61,0.28,0.44,4.44,3.07,150.96,287.21,0.063,0.099,1.003,64.89,35.11,477.26,0.32
South Korea,Asia,High,2009,48546690,1.47764E+12,452.45,452.45,0.57,0.69,4.61,2.81,147.77,300.07,0.126,0.153,1.019,66.321,33.679,495.28,0.57
South Korea,Asia,High,2010,48769329,1.56282E+12,495.03,495.03,0.77,0.82,5.69,3.68,148.6,340.74,0.156,0.166,1.149,68.832,31.168,500.21,0.72
South Korea,Asia,High,2011,49127640,1.60922E+12,518.16,518.16,0.92,0.86,7.4,4.6,154.72,356.04,0.178,0.166,1.428,68.712,31.288,497.09,0.8
South Korea,Asia,High,2012,49599580,1.64789E+12,531.21,531.21,1.13,0.91,8.17,3.97,150.33,372.71,0.213,0.171,1.538,70.162,29.838,501.89,0.92
South Korea,Asia,High,2013,50071168,1.70005E+12,537.16,537.16,1.67,1.15,10.23,4.29,138.78,388.15,0.311,0.214,1.904,72.26,27.74,511.75,1.27
South Korea,Asia,High,2014,50539055,1.75448E+12,540.38,540.38,2.69,1.15,12.89,2.75,156.41,371.08,0.498,0.213,2.385,68.67,31.33,493.39,1.73
South Korea,Asia,High,2015,50983909,1.80376E+12,547.8,547.8,4.23,1.34,15.2,2.15,164.76,367.84,0.772,0.245,2.775,67.149,32.851,487.64,2.51
South Korea,Asia,High,2016,51297836,1.85692E+12,560.98,560.98,5.52,1.68,18.13,2.85,161.99,380.86,0.984,0.299,3.232,67.892,32.108,489.38,3.24
South Korea,Asia,High,2017,51486268,1.9156E+12,576.41,576.41,7.74,2.17,22.33,2.81,148.43,405.65,1.343,0.376,3.874,70.375,29.625,511.48,4.46
South Korea,Asia,High,2018,51640894,1.97129E+12,592.91,592.91,10.17,2.46,27.8,3.36,133.51,431.6,1.715,0.415,4.689,72.794,27.206,518.81,5.68
South Korea,Asia,High,2019,51767844,2.01552E+12,586.8,586.8,14.19,2.68,33.01,2.79,145.91,407.88,2.418,0.457,5.625,69.509,30.491,496.97,7.59
South Korea,Asia,High,2020,51858481,2.00123E+12,577.11,577.11,19.34,3.15,40.4,3.88,160.18,376.53,3.351,0.546,7,65.244,34.756,457.63,10.12
South Korea,Asia,High,2021,51848401,2.08418E+12,607.76,607.76,24.72,3.18,48.1,3.05,158.01,401.65,4.067,0.523,7.914,66.087,33.913,459.46,12.56
South Korea,Asia,High,2022,51782515,2.13756E+12,622.59,622.59,30.73,3.37,55.49,3.54,176.05,391.05,4.936,0.541,8.913,62.81,37.19,438.06,15.34
South Korea,Asia,High,2023,51748744,,617.49,617.49,33.24,3.39,59.07,3.72,180.49,377.93,5.383,0.549,9.566,61.204,38.796,427.29,16.48
South Korea,Asia,High,2024,51717587,,625.38,625.38,32.72,3.36,60.72,4.3,188.75,375.91,5.232,0.537,9.709,60.109,39.891,415.51,16.24
South Korea,Asia,High,2025,51667035,,624.66,624.66,37.8,3.64,64.93,3.8,184.67,375.06,6.051,0.583,10.394,60.042,39.958,417.06,18.65
Spain,Europe,High,2000,41019772,1.095E+12,220.92,225.36,0.01,4.73,34.49,28.26,62.21,124.22,0.005,2.141,15.612,56.229,43.771,470.89,2.13
Spain,Europe,High,2001,41245602,1.14796E+12,233.07,236.52,0.02,6.76,49.3,40.89,63.71,120.06,0.009,2.9,21.152,51.512,48.488,422.49,3.05
Spain,Europe,High,2002,41755703,1.19132E+12,239.91,245.24,0.02,9.34,33.17,21.22,63.02,143.72,0.008,3.893,13.826,59.906,40.094,481.89,4.21
Spain,Europe,High,2003,42506540,1.23965E+12,257.3,258.56,0.02,12.07,55.75,40.48,61.88,139.67,0.008,4.691,21.667,54.283,45.717,429.23,5.44
Spain,Europe,High,2004,43234562,1.28983E+12,276.61,273.58,0.02,15.7,50.13,31.08,63.61,162.87,0.007,5.676,18.123,58.881,41.119,449.12,7.07
Spain,Europe,High,2005,43958883,1.34884E+12,289.46,288.12,0.05,21.18,42.27,18.39,57.54,189.65,0.017,7.317,14.603,65.519,34.481,475.06,9.55
Spain,Europe,High,2006,44695446,1.41574E+12,295.59,292.31,0.12,23.3,52.15,25.96,60.13,183.31,0.041,7.883,17.643,62.015,37.985,432.76,10.54
Spain,Europe,High,2007,45516501,1.48114E+12,301.86,296.11,0.52,27.57,58.3,27.31,55.1,188.46,0.172,9.133,19.314,62.433,37.567,438.85,12.64
